Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
HLOAQU064FS003FE,02/05/2015,Chambres d'hôtesChambres d'hôtes,Etxeberria,"Mme CAMERON
",,"17, rue Sopite",,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 42 62,+33 6 36 64 64 22,, -1.660555,43.3901651,Oui,Chauffage,,,,,Non classé,,,,3,,"2 personnes (chambres d'hôtes)|65,00|75,00|",,Wifi
HLOAQU0640452018,14/04/2015,Chambres d'hôtesChambres d'hôtes,Etxegaraia,,Etxegaraia,,Quartier Sainte Catherine,64310,SARE,64504,+33 5 59 47 50 53,+33 6 20 33 17 54,http://www.etxegaraia.com, -1.560020,43.316220,Oui,Lit bébé # Matériel enfant,,Gîtes de France,3 épis3 épis,,Non classé,,,,12,01/04/2015|30/10/2015|||||,"2 personnes (chambres d'hôtes)|65,00|85,00| # Personne supplémentaire (chambres d'hôtes)|20,00|20,00|",Jeux pour enfants # Piscine partagée,
HLOAQU024FS001LN,02/01/2015,Chambres d'hôtesChambres d'hôtes,FARGEOT François et Anita,,,,Doumarias,24800,SAINT-PIERRE-DE-COLE,24485,+33 5 53 62 34 37,,www.doumarias.com,0.80552101,45.3795678,Oui,Accès Internet # Wifi,,Non labellisé,,,,,,,14,15/03/2015|15/10/2015|||||,"1 personne (chambres d'hôtes)|58,00|58,00| # 2 personnes (chambres d'hôtes)|72,00|72,00| # 4 personnes (chambres d'hôtes)|140,00|140,00|",Piscine privative,
HLOAQU0400030400,14/04/2015,Chambres d'hôtesChambres d'hôtes,Ferme Auberge du Moulin,,,,,40330,AMOU,40002,+33 5 58 89 30 09,+33 6 49 44 18 29,,,,,,,Gîtes de France,1 épi1 épi,,,,,,12,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|44,00|| # 2 personnes (chambres d'hôtes)|44,00|| # 3 personnes (chambres d'hôtes)|56,00|| # 4 personnes (chambres d'hôtes)|68,00||",,Table d'hôtes
HLOAQU064FS0017F,30/03/2015,Chambres d'hôtesChambres d'hôtes,Ferme Auberge Pekoainia,,,,,64220,ANHAUX,64026,+33 5 59 37 27 03,+33 6 76 73 11 27,, -1.2705731,43.1692425,Oui,Chauffage # Cheminée # Réfrigérateur,,Non labellisé,,Hébergement à la ferme,,,,,10,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|40,00|45,00|Taxe de séjour en supplément # 2 personnes (chambres d'hôtes)|45,00|50,00|Taxe de séjour en supplément # 3 personnes (chambres d'hôtes)|54,00|64,00|Taxe de séjour en supplément # 4 personnes (chambres d'hôtes)|64,00|74,00|Taxe de séjour en supplément # |10,00|17,00|Repas enfant moins de 10 ans : 10€. Repas adulte : 17€ # Demi-Pension (chambre d'hôtes)|37,00|37,00|37€ par personne et par jour à partir de 3 nuitées. Taxe de séjour en supplément",,Table d'hôtes # Wifi
HLOAQU064V500QMH,27/04/2015,Chambres d'hôtesChambres d'hôtes,Ferme Bicatou,,,8 rue de l'école,,64300,MASLACQ,64367,+33 5 59 67 62 17,+33 6 22 77 57 38,, -0.6969818,43.4406173,Oui,Accès Internet,,Non labellisé,,,Non classé,,,,2,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|35,00|| # 2 personnes (chambres d'hôtes)|43,00|| # Repas (chambres d’hôtes)|13,00||",,Table d'hôtes
HLOAQU0400030300,14/04/2015,Chambres d'hôtesChambres d'hôtes,Ferme Crabot,,,,,40800,AIRE-SUR-L'ADOUR,40001,+33 5 58 71 91 73,+33 6 83 64 80 45,http://www.maisoncrabot.com,,,,Accès Internet # Réfrigérateur,,Gîtes de France,2 épis2 épis,,,,,,15,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|19,00|| # 2 personnes (chambres d'hôtes)|38,00|44,00| # 3 personnes (chambres d'hôtes)|57,00|63,00| # Repas (chambres d’hôtes)|15,00|| # 4 personnes (chambres d'hôtes)|78,00||",,Table d'hôtes
HLOAQU047V500USY,18/01/2015,Chambres d'hôtesChambres d'hôtes,"Ferme de ""La Terrisse""",,,,La Terrisse,47500,CUZORN,47077,+33 5 53 40 95 22,+33 7 86 46 27 85,,0.94099099,44.5305709,Oui,Chauffage # Cheminée # Lave linge collectif,,Non labellisé,,,,,,,3,01/03/2015|30/11/2015|||||,"1 personne (chambres d'hôtes)|45,00|45,00| # 2 personnes (chambres d'hôtes)|50,00|50,00| # Repas (chambres d’hôtes)|15,00|15,00| # Demi-Pension (chambre d'hôtes)|80,00|80,00|2 personnes # Personne supplémentaire (chambres d'hôtes)|5,00|10,00|5 euros enfant - 10 ans et 10 euros personne supplémentaire # Nuitée|45,00|50,00|1pers.:45€-2pers.:50€",Piscine partagée,Nettoyage / ménage # Table d'hôtes
HLOAQU024FS000U2,03/02/2015,Chambres d'hôtesChambres d'hôtes,Ferme de lagrave,"La Grave
",,,,24220,COUX-ET-BIGAROQUE,24142,+33 5 53 31 63 18,,www.fermedelagrave.com,0.9727680,44.8349950,,Accès Internet # Chaîne Hifi # Cheminée # Four à micro ondes # Lit bébé # Réfrigérateur # Télévision # Wifi,,Non labellisé,,,,,,,14,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|75,00|100,00|petit déjeuner inclus # Repas (chambres d’hôtes)|26,00|26,00|par personne / sur réservation ",Jeux pour enfants # Piscine partagée,Table d'hôtes # Wifi
HLOAQU0640421030,29/05/2015,Chambres d'hôtesChambres d'hôtes,Ferme du Hameau - La Ferme du Hameau,,,73 avenue Copernic,,64000,PAU,64445,+33 5 59 84 36 85,,http://www.gites-du-hameau-de-pau.com, -0.333742,43.324061,Oui,,,Gîtes de France,3 épis3 épis,,Non classé,,,,8,,"2 personnes (chambres d'hôtes)|60,00|60,00|",,Table d'hôtes # Wifi
HLOAQU064FS0017G,14/04/2015,Chambres d'hôtesChambres d'hôtes,Ferme Etxekonia,,Ferme Etxekonia,,,64220,BUSSUNARITS-SARRASQUETTE,64154,+33 5 59 37 00 40,+33 6 95 26 89 95,, -1.1725544,43.1654278,Oui,Chauffage # Cheminée # Four à micro ondes # Lave linge collectif # Lave vaisselle # Lit bébé # Réfrigérateur # Sèche linge collectif # Télévision,,Accueil Paysan,,Hébergement à la ferme,,,,,5,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|40,00|45,00|Taxe de séjour incluse # 2 personnes (chambres d'hôtes)|48,00|55,00|Taxe de séjour incluse # 3 personnes (chambres d'hôtes)|70,00|80,00|Taxe de séjour incluse # Demi-Pension (chambre d'hôtes)|45,00|55,00|Taxe de séjour incluse # |18,50|18,50|Casse croûte : 10€",,Nettoyage / ménage # Table d'hôtes
HLOAQU0640442005,06/03/2015,Chambres d'hôtesChambres d'hôtes,Ferme Hayet,,,,,64520,CAME,64161,+33 5 59 56 04 52,,http://fermehayet.free.fr, -1.0750293,43.4646316,Oui,,,,,,Non classé,,,,8,,"2 personnes (chambres d'hôtes)|50,00|| # Repas (chambres d’hôtes)|16,00||",,Table d'hôtes
HLOAQU0400030802,23/04/2015,Chambres d'hôtesChambres d'hôtes,Ferme Hondouan,,,Allée de Hondouan ,,40390,BIAUDOS,40044,+33 5 59 56 93 06,+33 6 64 79 57 39,http://www.fermehondouan.fr, -1.3122440,43.5524553,Oui,Accès Internet # Chauffage # Lit bébé # Matériel enfant # Télévision # Wifi,,Gîtes de France,3 épis3 épis,,,,,,11,20/01/2015|20/12/2015|||||,"1 personne (chambres d'hôtes)|50,00|60,00| # 2 personnes (chambres d'hôtes)|60,00|70,00| # 3 personnes (chambres d'hôtes)|85,00|| # Repas (chambres d’hôtes)|20,00|| # 4 personnes (chambres d'hôtes)|100,00||",,Draps et/ou linge compris # Prêt de vélos # Table d'hôtes # Wifi
HLOAQU0640431006,14/04/2015,Chambres d'hôtesChambres d'hôtes,Ferme Ithurburia,,Ferme-Ithurburia,,,64220,SAINT-MICHEL,64492,+33 5 59 37 11 17,+33 6 80 53 00 46,http://www.sejour-pays-basque.fr, -1.244490,43.124070,Oui,Congélateur # Four à micro ondes # Lave linge collectif # Lit bébé # Télévision,,Gîtes de France,En cours de labellisationEn cours de labellisation,,Non classé,,,,14,01/01/2015|30/11/2015|||||,"1 personne (chambres d'hôtes)|50,00|50,00|Taxe de séjour en supplément # 2 personnes (chambres d'hôtes)|55,00|55,00|Taxe de séjour en supplément # 3 personnes (chambres d'hôtes)|75,00|75,00|Taxe de séjour en supplément # 4 personnes (chambres d'hôtes)|85,00|85,00|Taxe de séjour en supplément # Demi-Pension (chambre d'hôtes)|65,00|65,00|Tarif par personne et par jour. Taxe de séjour en supplément # Repas (chambres d’hôtes)|18,00|18,00|",,Nettoyage / ménage # Table d'hôtes # Wifi
HLOAQU064FS0044A,20/05/2015,Chambres d'hôtesChambres d'hôtes,Ferme La houn de Lacoste,,Ferme La houn de Lacoste,1 route d'Orthez,,64410,LOUVIGNY,64355,,+33 6 84 85 07 16 # +33 6 80 42 68 94,www.lahounfermelacoste.com, -0.4555088,43.5153114,Oui,Accès Internet # Chaîne Hifi # Chauffage # Cheminée,,Non labellisé,,,Non classé,,,,4,01/01/2015|31/12/2015|||||,"Demi-Pension (chambre d'hôtes)|36,00|55,00|",Piscine partagée,
HLOAQU064FS003QB,11/05/2015,Chambres d'hôtesChambres d'hôtes,Ferme Mendi-Larria ,"""Oihana""
",Ferme Mendi-Larria,Chemin Larria,,64240,BRISCOUS,64147,+33 5 59 29 97 39,+33 6 73 18 99 21,www.mendi-larria64.fr, -1.3236312,43.4724775,Oui,Chauffage # Lit bébé # Matériel enfant # Télévision,,,,,Non classé,,,,3,,,,Wifi
HLOAQU024FS003PC,16/01/2015,Chambres d'hôtesChambres d'hôtes,FERON Bernard et Monique,,,,La Bouchonnerie,24800,SAINT-JEAN-DE-COLE,24425,+33 5 53 52 34 11,+33 6 23 29 38 05,http://la-bouchonnerie.wifeo.com,0.81727981,45.4203493,Oui,Accès Internet # Wifi,,Non labellisé,,,,,,,7,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|55,00|60,00| # 2 personnes (chambres d'hôtes)|60,00|65,00|",Piscine partagée,Table d'hôtes # Wifi
HLOAQU033V503HIJ,08/06/2015,Chambres d'hôtesChambres d'hôtes,Ferret Vigne,"11, avenue du Muscat
",La Vigne,,,33970,LEGE-CAP FERRET,33236,+33 5 56 03 68 18,+33 6 50 73 52 11,, -1.2430916,44.6703470,,Câble / satellite # Canal + # Four à micro ondes # Lit bébé # Matériel enfant # Réfrigérateur # Télévision,,Non labellisé,,,Non classé,,,,6,01/07/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|150,00|240,00|Juillet à décembre  # |12,00|12,00|Petit-déjeuner",Piscine partagée,Nettoyage / ménage # Prêt de vélos # Table d'hôtes # Wifi
HLOAQU040V502Z1N,21/05/2015,Chambres d'hôtesChambres d'hôtes,Fiche TEST,,Chambres d'hôtes,830 route du Moulin de Jouanin,,40000,MONT-DE-MARSAN,40192,+33 5 58 73 65 53,+33 6 71 20 26 52,, -1.0581207,43.5906801,Oui,,,Accueil Paysan,,,Non classé,,,,15,,"2 personnes (chambres d'hôtes)|1500,00|2500,00|",,Table d'hôtes
HLOAQU064FS000UQ,02/01/2015,Chambres d'hôtesChambres d'hôtes,Finondoa,,Maison Finondoa,Quartier Elbarrun,,64310,SARE,64504,+33 5 59 54 21 06,,, -1.5726435,43.3194407,Oui,Four à micro ondes # Réfrigérateur # Télévision,,Non labellisé,,,,,,,4,01/06/2015|30/09/2015|||||,"2 personnes (chambres d'hôtes)|48,00|48,00| # 4 personnes (chambres d'hôtes)|78,00|78,00|",,
HLOAQU040FS0062M,14/04/2015,Chambres d'hôtesChambres d'hôtes,Fleur des Pins,,,51 rue des Ecumes,,40600,BISCARROSSE PLAGE,40046,+33 5 58 78 38 93,+33 6 81 70 35 87,, -1.2511343,44.4469828,Oui,Câble / satellite # Chauffage # Cheminée # Lit bébé # Matériel enfant # Sèche linge collectif # Télévision # Wifi,,Clévacances,3 clés3 clés,,,,,,8,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|70,00|130,00|petits déjeuners inclus",Jeux pour enfants,Draps et/ou linge compris # Nettoyage / ménage
HLOAQU024FS00172,06/01/2015,Chambres d'hôtesChambres d'hôtes,Font Margout,,,Prentegarde,Font Margout,24200,SARLAT-LA-CANEDA,24520,+33 5 53 59 35 85,+33 6 76 75 80 44,www.chambres-fontmargout.com,1.20132923,44.9295036,Oui,Lit bébé # Télévision,,Non labellisé,,,,,,,10,01/01/2015|31/12/2015|||||,,,Wifi
HLOAQU064FS0019K,29/01/2015,Chambres d'hôtesChambres d'hôtes,Gain Eder (LOUME),,82 bld d'Abbadie d'Arrast,,,64500,CIBOURE,64189,+33 5 59 47 01 13,,, -1.6630006,43.3799101,Oui,,,Non labellisé,,,,,,,4,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|85,00|111,00|",,
HLOAQU0640452016,14/04/2015,Chambres d'hôtesChambres d'hôtes,Galardia,,Galardia,,,64310,SARE,64504,+33 5 59 54 28 37,,, -1.603290,43.325460,Oui,,,Gîtes de France,2 épis2 épis,,Non classé,,,,6,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|58,00|58,00|",,
HLOAQU064V5024T6,03/04/2015,Chambres d'hôtesChambres d'hôtes,Garbisu,,,Chemin d'Uhaldea,RD 307,64310,SAINT-PEE-SUR-NIVELLE,64495,+33 5 59 54 09 23,+33 6 40 71 61 86,, -1.5829856,43.3686838,Oui,Accès Internet # Télévision,,,,,Non classé,,,,2,15/06/2015|15/09/2015|||||,"2 personnes (chambres d'hôtes)|80,00|80,00|Taxe de séjour incluse",Piscine partagée,
HLOAQU064FS003H4,03/06/2015,Chambres d'hôtesChambres d'hôtes,GARMENDIA,,5 avenue Jean Baptiste Duhau,,,64500,CIBOURE,64189,+33 5 59 24 69 16,+33 6 76 38 00 21,, -1.6630006,43.3799101,Oui,Chauffage,,Non labellisé,,,,,,,2,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|55,00|60,00|",,Draps et/ou linge compris # Wifi
HLOAQU040FS000JB,23/02/2015,Chambres d'hôtesChambres d'hôtes,Gastelloutje,"Quartier Escalès
",,Chemin Larrebouye,,40500,SAINT-SEVER,40282,+33 5 58 76 32 63,,http://gastelloutje.free.fr, -0.5633926,43.7482811,Oui,Chauffage # Cheminée # Télévision,,Non labellisé,,,,,,,8,01/04/2015|15/10/2015|||||,"2 personnes (chambres d'hôtes)|60,00|60,00| # 1 personne (chambres d'hôtes)|50,00|50,00| # Repas (chambres d’hôtes)|20,00|20,00|sur réservation (boissons comprises)",,Draps et/ou linge compris # Table d'hôtes
HLOAQU064FS001C2,16/04/2015,Chambres d'hôtesChambres d'hôtes,Geldienia,,,275 chemin de Lurberri,,64122,URRUGNE,64545,,+33 6 16 60 56 91,www.geldienia.fr, -1.7261874,43.3583931,Oui,Accès Internet # Chauffage # Lit bébé # Télévision,,Non labellisé,,,,,,,8,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|60,00|70,00| # 3 personnes (chambres d'hôtes)|70,00|80,00|",Jeux pour enfants,Wifi
HLOAQU040FS002RR,26/03/2015,Chambres d'hôtesChambres d'hôtes,Geneviève et Jean-Manuel,"Manoir des Manumis
",,1068 av de la Chalosse,,40280,BENQUET,40280,+33 5 58 71 05 10,,www.manoirdesmanumis.com , -0.5155313,43.8301810,Oui,Chauffage # Cheminée # Lave linge collectif # Lit bébé # Sèche linge collectif # Télévision # Wifi,,Non labellisé,,,,,,,10,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|70,00|80,00| # 3 personnes (chambres d'hôtes)|110,00|120,00| # 4 personnes (chambres d'hôtes)|110,00|120,00|",Piscine partagée,
HLOAQU047V5009PX,07/04/2015,Chambres d'hôtesChambres d'hôtes,Gîte El Sol,,,5 rue Armand Fallières,,47500,FUMEL,47106,,+33 6 03 13 86 23,www.gite-el-sol.fr,0.96683710,44.4954642,Oui,Accès Internet # Câble / satellite # Canal + # Congélateur # Four # Four à micro ondes # Lave linge collectif # Réfrigérateur # Télévision,,Non labellisé,,,,,,,4,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|38,00|55,00|38€ nuitée, 45€ avec petit-déjeuner, 55€ demi-pension # 1 personne (chambres d'hôtes)|315,00|385,00|315€ semaine (7 nuits) avec petit-déjeuner, 385€ semaine (7 nuits) demi-pension # 2 personnes (chambres d'hôtes)|45,00|79,00|45€ nuitée, 59€ avec petit-déjeuner, 79€ demi-pension # 2 personnes (chambres d'hôtes)|410,00|550,00|410€ semaine (7 nuits) avec petit-déjeuner, 550€ semaine (7 nuits) demi-pension",,Nettoyage / ménage
HLOAQU064FS0040P,29/05/2015,Chambres d'hôtesChambres d'hôtes,Gîte La Margelle ,,,6 rue Henri IV,,64320,SENDETS,64518,+33 5 59 81 73 19,+33 6 22 79 31 04,http://www.lamargelle.pagesperso-orange.fr/, -0.2584051,43.2981152,Oui,Accès Internet # Chauffage # Four à micro ondes # Matériel enfant # Réfrigérateur # Télévision,,Clévacances,2 clés2 clés,,Non classé,,,,6,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|40,00|48,00| # 2 personnes (chambres d'hôtes)|45,00|53,00|",,Wifi
HLOAQU064FS0025K,27/04/2015,Chambres d'hôtesChambres d'hôtes,Gite Nadette,,,998 Camon Capdelas,,64150,SAUVELADE,64512,+33 5 59 38 48 79,,www.gitenadette.com, -0.7070270,43.3903340,,Lave linge collectif,,Non labellisé,,,Non classé,,,,4,,,Jeux pour enfants # Piscine partagée,Table d'hôtes
HLOAQU040FS003L3,26/03/2015,Chambres d'hôtesChambres d'hôtes,Glatigny Catherine,"Chambre d'hôte
",Fontaine de Birehoueille,Rte de Tosse,,40230,SAUBION,40291,+33 9 50 26 90 03,,www.fontainedebirehoueille.com , -1.3483245,43.6708628,Oui,,,Non labellisé,,,,,,,10,,,,Table d'hôtes
HLOAQU064V5003P6,02/05/2015,Chambres d'hôtesChambres d'hôtes,Golfetmer,,,2444 vieille route de St Pée,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 86 72 88 42,http://golfetmer.com, -1.6220412,43.3872211,Oui,Chauffage # Lit bébé # Matériel enfant # Télévision,,Non labellisé,,,Non classé,,,,2,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|55,00|90,00|",Piscine privative,Table d'hôtes # Wifi
HLOAQU064V502ZJH,23/02/2015,Chambres d'hôtesChambres d'hôtes,Gouault Biscaya,,,Maison Biscaya,,64220,CARO,64166,,+33 6 21 16 94 04,http://www.biscaya.fr, -1.2175940,43.1476520,,,,Non labellisé,,,Non classé,,,,15,,,,
HLOAQU064FS002FA,14/04/2015,Chambres d'hôtesChambres d'hôtes,GOURBIN,,,23 AVENUE PASTEUR,,64260,LOUVIE-JUZON,64353,+33 5 59 05 88 38,+33 6 11 67 93 45,https://www.greenbikepyrenees.com, -0.4187507,43.0824080,,Accès Internet # Câble / satellite # Chauffage # Poêle à bois # Télévision,,Non labellisé,,,,,,,4,,"2 personnes (chambres d'hôtes)|60,00|60,00| # 1 personne (chambres d'hôtes)|55,00|55,00|",Matériel de sport,Nettoyage / ménage # Wifi
HLOAQU040FS001FL,18/05/2015,Chambres d'hôtesChambres d'hôtes,Grand Lestrat,"2781 route de Lestrat
",,,,40120,LENCOUACQ,40149,+33 5 58 93 00 23,,www.legitedeslandes.com, -0.4063730,44.099075,Oui,Accès Internet # Chauffage # Four à micro ondes # Lit bébé # Matériel enfant # Réfrigérateur # Télévision # Wifi,Handicap auditif # Handicap mental # Handicap visuel,Accueil Paysan,,,Non classé,,,,8,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|65,00|75,00|Taxe de séjour 0.40€/pers/nuit # 2 personnes (chambres d'hôtes)|65,00|75,00|Taxe de séjour 0.40€/pers/nuit # 3 personnes (chambres d'hôtes)|89,00|99,00|Taxe de séjour 0.40€/pers/nuit # 4 personnes (chambres d'hôtes)|99,00|109,00|Taxe de séjour 0.40€/pers/nuit # Personne supplémentaire (chambres d'hôtes)|19,00|19,00| # Repas (chambres d’hôtes)|21,00|21,00|",Jeux pour enfants # Matériel de sport # Piscine partagée,Draps et/ou linge compris # Location de draps et/ou de linge # Nettoyage / ménage # Prêt de vélos # Table d'hôtes # Wifi
HLOAQU03301V392W,14/04/2015,Chambres d'hôtesChambres d'hôtes,Gravelande,"7 chemin du Bergey
",,,,33850,LEOGNAN,33238,+33 5 56 64 72 04,+33 6 81 43 47 85,www.gravelande.fr, -0.6099202,44.7270005,Oui,,,Fleurs de Soleil,,,Non classé,,,,8,01/04/2015|01/11/2015|||||,"Personne supplémentaire (chambres d'hôtes)|15,00|15,00| # Nuitée|80,00|150,00|Tarifs de 1 à 5 personnes",,Wifi
HLOAQU0400030509,14/04/2015,Chambres d'hôtesChambres d'hôtes,Guilemjouan,,N°165,,,40290,MISSON,40186,+33 5 58 85 44 44,,http://www.gites-de-france-landes.com/fiche?NUM=30509,,,,Accès Internet # Télévision,,Gîtes de France,2 épis2 épis,,,,,,4,01/03/2015|01/11/2015|||||,"1 personne (chambres d'hôtes)|38,00|| # 2 personnes (chambres d'hôtes)|45,00|| # 3 personnes (chambres d'hôtes)|65,00|| # Repas (chambres d’hôtes)|18,00|| # 4 personnes (chambres d'hôtes)|80,00||",,Table d'hôtes
HLOAQU024FS0058I,03/02/2015,Chambres d'hôtesChambres d'hôtes,GUILLEMIN Bernadette et Hervé ,"Chemin de Bourgnac 
",Le Pech de Bourgnac,,,24150,COUZE-ET-SAINT-FRONT,24143,+33 5 53 24 26 26,+33 6 12 60 56 74,www.lepechdebourgnac.com,0.7080575,44.8264824,,,,Non labellisé,,,Non classé,,,,4,,"2 personnes (chambres d'hôtes)|50,00||Petit déjeuner inclus ",,
HLOAQU064FS003BS,26/05/2015,Chambres d'hôtesChambres d'hôtes,Gure Doya,,,12 chemin d'Atalaya,,64122,URRUGNE,64545,,+33 6 65 24 64 35,, -1.6883111,43.3925279,Oui,Chauffage # Lit bébé # Matériel enfant,,,,,,,,,4,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|60,00|75,00|",,
HLOAQU064FS002R7,15/01/2015,Chambres d'hôtesChambres d'hôtes,Haitz Ondo,,Haitz Ondo,27 chemin Olasogaraya,,64240,HASPARREN,64256,+33 5 59 29 62 88,+33 6 81 93 55 87,, -1.3052500,43.3839520,,Lit bébé,,Non labellisé,,,,,,,11,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|60,00|65,00| # Personne supplémentaire (chambres d'hôtes)|17,00|17,00| # |||Suite familliale 90 €",,Baby sitting # Nettoyage / ménage
HLOAQU033FS003M2,06/06/2015,Chambres d'hôtesChambres d'hôtes,Haouet les Graves,"3 quartier Haouet
",,,,33720,CERONS,33120,+33 5 56 27 28 77,+33 6 10 95 06 31,www.haouetlesgraves.fr, -0.3373789,44.6352268,Oui,Accès Internet # Lave linge collectif # Lit bébé # Sèche linge collectif # Wifi,,Non labellisé,,,Non classé,,,,14,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|70,00|| # Personne supplémentaire (chambres d'hôtes)|15,00||à partir de 5 ans # Repas (chambres d’hôtes)|15,00||table d'hôtes sur réservation",,Table d'hôtes # Wifi
HLOAQU047V502C6W,02/01/2015,Chambres d'hôtesChambres d'hôtes,Harmonia - Chambres à louer chez l'habitant,"1er étage
",,5 rue Lagrange,,47600,NERAC,47195,,+33 6 12 82 62 88,,0.34005289,44.1358027,Oui,Accès Internet # Chauffage # Four # Four à micro ondes # Réfrigérateur,,Non labellisé,,,,,,,11,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|45,00|50,00| # Personne supplémentaire (chambres d'hôtes)|5,00||",,Wifi
HLOAQU0640452035,14/04/2015,Chambres d'hôtesChambres d'hôtes,Hego-Alde,,Maison Hego-Alde,,,64310,SARE,64504,+33 5 59 11 20 64 # +33 5 59 46 37 00 # +33 5 59 54 60 41,+33 6 24 01 92 17,www.gites64.com # http://www.hegoalde.fr, -1.566570,43.293690,Oui,Câble / satellite # Chauffage # Lit bébé # Télévision,,Gîtes de France,3 épis3 épis,,Non classé,,,,4,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|58,00|58,00| # 1 personne (chambres d'hôtes)|45,00|45,00| # Personne supplémentaire (chambres d'hôtes)|12,00|12,00|",,Draps et/ou linge compris # Nettoyage / ménage
HLOAQU033FS0031J,26/02/2015,Chambres d'hôtesChambres d'hôtes,Helambou,"29, chemin de Lestey
",,,,33360,LATRESNE,33234,+33 5 56 20 14 97,+33 6 81 64 93 98,, -0.4863047,44.7841324,Oui,Cheminée # Wifi,,Non labellisé,,,Non classé,,,,4,,,,Wifi
HLOAQU0400030845,14/04/2015,Chambres d'hôtesChambres d'hôtes,Hias,,,,,40990,ANGOUME,40003,+33 5 58 85 44 44,,http://www.gites-de-france-landes.com/fiche?NUM=30845, -1.1355006,43.6908559,Oui,Accès Internet # Lave linge privatif,,Gîtes de France,3 épis3 épis,,,,,,10,01/01/2015|31/12/2015|||||,"1 personne (chambres d'hôtes)|55,00|59,00| # 2 personnes (chambres d'hôtes)|59,00|66,00| # 3 personnes (chambres d'hôtes)|76,00|80,00| # 4 personnes (chambres d'hôtes)|90,00|100,00|",,
HLOAQU064FS0031J,19/05/2015,Chambres d'hôtesChambres d'hôtes,Hitza Hitz,,Maison Hitzahitz,1370 chemin d'Aguerria,,64210,AHETZE,64009,+33 5 59 41 24 96,+33 6 71 84 83 86,www.hitza-hitz.fr, -1.5870201,43.4077248,Oui,Chauffage # Lit bébé,,Non labellisé,,,,,,,10,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|120,00|150,00|",Fronton /Pelote basque # Piscine partagée,Nettoyage / ménage # Wifi
HLOAQU064V500A14,18/03/2015,Chambres d'hôtesChambres d'hôtes,Hodeiertza,,,Impasse Oyhambidea,Quartier Alotz,64200,ARCANGUES,64038,,+33 6 81 89 36 68,www.etxe-hodeiertza.over-blog.com, -1.5230826,43.4099951,Oui,Accès Internet # Câble / satellite # Four à micro ondes # Réfrigérateur # Télévision,,Non labellisé,,,Non classé,,,,2,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|95,00|95,00|",Piscine partagée,Baby sitting # Draps et/ou linge compris # Nettoyage / ménage # Wifi
HLOAQU064FS001A0,06/01/2015,Chambres d'hôtesChambres d'hôtes,Hortensia (FALLOUR JOULLIN),,27 av.Joseph Abeberry,,,64500,CIBOURE,64189,+33 5 59 47 80 97,+33 6 68 51 14 44,, -1.6653898,43.3794588,Oui,Télévision,,Non labellisé,,,,,,,2,01/01/2015|31/12/2015|||||,"2 personnes (chambres d'hôtes)|55,00|60,00|",,Nettoyage / ménage
